ts,elapsed_s,cpu_pct,cpu_norm_pct,rss_mb,threads
10:18:25,638.01,20.60,2.06,223.44,13
10:18:26,639.02,23.30,2.33,223.44,13
10:18:27,640.00,23.50,2.35,223.48,13
10:18:28,641.01,24.00,2.40,223.48,14
10:18:29,642.02,22.00,2.20,223.48,14
10:18:30,643.05,21.00,2.10,223.48,14
10:18:31,644.00,21.90,2.19,223.41,9
10:18:32,645.01,19.20,1.92,223.41,9
10:18:33,646.03,21.20,2.12,223.41,9
10:18:34,647.03,21.30,2.13,223.41,9
10:18:35,648.03,22.00,2.20,223.41,9
10:18:36,649.02,22.30,2.23,223.41,9
10:18:37,650.02,23.80,2.38,223.41,9
10:18:38,651.01,23.00,2.30,223.41,9
10:18:39,652.03,24.10,2.41,223.41,9
10:18:40,653.00,23.50,2.35,223.41,9
10:18:41,654.02,22.30,2.23,223.41,9
10:18:42,655.05,20.20,2.02,223.41,9
10:18:43,656.05,20.40,2.04,223.41,9
10:18:44,657.00,20.80,2.08,223.41,9
10:18:45,658.02,20.90,2.09,223.41,9
10:18:46,659.01,20.90,2.09,223.41,9
10:18:47,660.02,21.40,2.14,223.41,9
10:18:48,661.05,20.80,2.08,223.41,9
10:18:49,662.00,21.30,2.13,223.41,9
10:18:50,663.02,20.60,2.06,223.41,9
10:18:51,664.03,21.00,2.10,223.41,9
10:18:52,665.04,15.80,1.58,223.41,9
10:18:53,666.00,20.70,2.07,223.41,9
10:18:54,667.01,20.50,2.05,223.41,9
10:18:55,668.03,19.90,1.99,223.41,9
10:18:56,669.05,20.20,2.02,223.41,9
10:18:57,670.06,20.30,2.03,223.41,9
10:18:58,671.04,19.70,1.97,223.41,9
10:18:59,672.05,22.70,2.27,223.41,9
10:19:00,673.01,23.70,2.37,223.41,9
10:19:01,674.04,22.50,2.25,223.41,9
10:19:02,675.05,23.10,2.31,223.41,9
10:19:03,676.02,22.40,2.24,223.41,9
10:19:04,677.05,23.40,2.34,223.41,9
10:19:05,678.02,22.90,2.29,223.41,9
10:19:06,679.05,22.50,2.25,223.41,9
10:19:07,680.01,23.80,2.38,223.41,9
10:19:08,681.01,23.60,2.36,223.41,9
10:19:09,682.01,22.70,2.27,223.42,9
10:19:10,683.02,23.20,2.32,223.41,9
10:19:11,684.04,21.90,2.19,223.41,9
10:19:12,685.02,20.80,2.08,223.41,9
10:19:13,686.06,19.40,1.94,223.41,9
10:19:14,687.04,20.00,2.00,223.41,9
10:19:15,688.05,20.80,2.08,223.41,9
10:19:16,689.01,21.60,2.16,223.41,9
10:19:17,690.02,23.50,2.35,223.41,9
10:19:18,691.02,21.40,2.14,223.41,9
10:19:19,692.05,20.40,2.04,223.41,9
10:19:20,693.00,20.40,2.04,223.41,9
10:19:21,694.05,20.90,2.09,223.41,9
10:19:22,695.03,20.00,2.00,223.41,9
10:19:23,696.01,19.90,1.99,223.41,9
10:19:24,697.01,21.00,2.10,223.41,9
10:19:25,698.02,23.50,2.35,223.41,9
10:19:26,699.02,24.20,2.42,223.41,9
10:19:27,700.03,24.10,2.41,223.41,9
10:19:28,701.03,23.90,2.39,223.41,9
10:19:29,702.03,23.70,2.37,223.41,9
10:19:30,703.05,24.50,2.45,223.41,9
10:19:31,704.05,26.00,2.60,223.41,9
10:19:32,705.04,23.60,2.36,223.41,9
10:19:33,706.04,20.40,2.04,223.41,9
10:19:34,707.04,22.50,2.25,223.41,9
10:19:35,708.01,22.10,2.21,223.41,9
10:19:36,709.00,22.40,2.24,223.41,9
10:19:37,710.01,20.40,2.04,223.41,9
10:19:38,711.02,20.30,2.03,223.41,9
10:19:39,712.05,20.00,2.00,223.41,9
10:19:40,713.02,21.30,2.13,223.41,9
10:19:41,714.02,21.40,2.14,223.41,9
10:19:42,715.04,22.50,2.25,223.41,9
10:19:43,716.06,20.30,2.03,223.41,9
10:19:44,717.02,20.10,2.01,223.41,9
10:19:45,718.04,20.10,2.01,223.41,9
10:19:46,719.06,20.70,2.07,223.41,9
10:19:47,720.03,19.80,1.98,223.41,9
10:19:48,721.04,21.30,2.13,223.41,9
10:19:49,722.04,20.90,2.09,223.41,9
10:19:50,723.04,20.50,2.05,223.41,9
10:19:51,724.04,21.40,2.14,223.41,9
10:19:52,725.06,20.60,2.06,223.41,9
10:19:53,726.04,20.80,2.08,223.41,9
10:19:54,727.03,22.10,2.21,223.41,9
10:19:55,728.02,22.50,2.25,223.41,9
10:19:56,729.04,23.80,2.38,223.41,9
10:19:57,730.05,21.70,2.17,223.41,9
10:19:58,731.04,19.90,1.99,223.41,9
10:19:59,732.00,20.40,2.04,223.41,9
10:20:00,733.04,20.70,2.07,223.41,9
10:20:01,734.03,22.90,2.29,223.41,9
10:20:02,735.05,24.20,2.42,223.41,9
10:20:03,736.00,23.10,2.31,223.41,9
10:20:04,737.01,22.40,2.24,223.41,9
10:20:05,738.03,18.50,1.85,223.41,9
10:20:06,739.05,20.50,2.05,223.41,9
10:20:07,740.01,19.80,1.98,223.41,9
10:20:08,741.01,19.80,1.98,223.41,9
10:20:09,742.02,21.20,2.12,223.41,9
10:20:10,743.01,20.60,2.06,223.41,9
10:20:11,744.03,21.00,2.10,223.41,9
10:20:12,745.00,22.10,2.21,223.41,9
10:20:13,746.02,23.00,2.30,223.41,9
10:20:14,747.02,21.60,2.16,223.41,9
10:20:15,748.04,21.80,2.18,223.41,9
10:20:16,749.05,21.60,2.16,223.41,9
10:20:17,750.00,17.00,1.70,223.41,9
10:20:18,751.02,20.70,2.07,223.41,9
10:20:19,752.06,19.80,1.98,223.41,9
10:20:20,753.01,20.00,2.00,223.41,9
10:20:21,754.01,19.70,1.97,223.41,9
10:20:22,755.04,20.20,2.02,223.41,9
10:20:23,756.04,20.60,2.06,223.41,9
10:20:24,757.04,19.70,1.97,223.41,9
10:20:25,758.05,23.30,2.33,223.41,9
10:20:26,759.04,23.30,2.33,223.41,9
10:20:27,760.02,21.80,2.18,223.41,9
10:20:28,761.05,21.30,2.13,223.41,9
10:20:29,762.04,21.80,2.18,223.41,9
10:20:30,763.04,20.80,2.08,223.41,9
10:20:31,764.02,21.50,2.15,223.41,9
10:20:32,765.05,23.00,2.30,223.41,9
10:20:33,766.05,22.10,2.21,223.41,9
10:20:34,767.04,22.30,2.23,223.41,9
10:20:35,768.05,21.80,2.18,223.41,9
10:20:36,769.06,23.10,2.31,223.41,9
10:20:37,770.06,24.70,2.47,223.41,9
10:20:38,771.00,22.10,2.21,223.41,9
10:20:39,772.05,23.60,2.36,223.41,9
10:20:40,773.05,24.30,2.43,223.41,9
10:20:41,774.04,23.70,2.37,223.41,9
10:20:42,775.04,23.60,2.36,223.41,9
10:20:43,776.05,22.80,2.28,223.41,9
10:20:44,777.00,21.20,2.12,223.41,9
10:20:45,778.00,20.10,2.01,223.41,9
10:20:46,779.00,21.60,2.16,223.41,9
10:20:47,780.00,21.30,2.13,223.41,9
10:20:48,781.04,21.40,2.14,223.41,9
10:20:49,782.06,21.00,2.10,223.41,9
10:20:50,783.01,21.50,2.15,223.41,9
10:20:51,784.02,25.20,2.52,223.45,9
10:20:52,785.02,25.70,2.57,223.45,9
10:20:53,786.02,19.20,1.92,223.45,9
10:20:54,787.03,13.20,1.32,222.14,9
10:20:55,788.03,13.60,1.36,221.58,9
10:20:56,789.05,19.40,1.94,221.55,8
10:20:57,790.05,21.60,2.16,221.55,8
10:20:58,791.02,15.70,1.57,221.55,8
10:20:59,792.03,16.50,1.65,221.55,8
10:21:00,793.00,17.50,1.75,221.58,10
10:21:01,794.02,18.20,1.82,221.58,10
10:21:02,795.04,19.80,1.98,221.58,10
10:21:03,796.00,18.70,1.87,221.58,10
10:21:04,797.03,17.10,1.71,221.58,10
10:21:05,798.04,14.90,1.49,221.58,10
10:21:06,799.03,18.20,1.82,221.50,10
10:21:07,800.03,23.90,2.39,221.50,10
10:21:08,801.05,22.90,2.29,221.50,10
10:21:09,802.01,13.80,1.38,221.50,10
10:21:10,803.03,12.30,1.23,221.17,10
10:21:11,804.02,17.60,1.76,220.16,10
10:21:12,805.03,16.70,1.67,220.16,10
10:21:13,806.04,11.80,1.18,177.95,10
10:21:14,807.04,13.60,1.36,177.89,10
10:21:15,808.02,18.00,1.80,158.38,10
10:21:16,809.04,17.20,1.72,157.78,10
10:21:17,810.04,19.20,1.92,157.80,10
10:21:18,811.03,21.00,2.10,158.12,10
10:21:19,812.04,13.90,1.39,158.52,10
10:21:20,813.05,13.20,1.32,158.52,10
10:21:21,814.03,19.70,1.97,158.55,10
10:21:22,815.06,21.40,2.14,158.55,10
10:21:23,816.06,19.30,1.93,160.83,10
10:21:24,817.02,19.80,1.98,160.83,10
10:21:25,818.02,15.40,1.54,160.88,10
10:21:26,819.04,17.30,1.73,160.88,10
10:21:27,820.05,24.30,2.43,160.88,10
10:21:28,821.03,20.20,2.02,160.88,10
10:21:29,822.03,19.60,1.96,160.89,10
10:21:30,823.03,20.40,2.04,160.89,10
10:21:31,824.00,29.20,2.92,160.89,10
10:21:32,825.01,23.90,2.39,160.89,10
10:21:33,826.05,12.80,1.28,160.89,10
10:21:34,827.01,23.10,2.31,160.89,10
10:21:35,828.02,21.00,2.10,160.89,10
10:21:36,829.03,16.60,1.66,160.89,10
10:21:37,830.03,16.80,1.68,161.03,10
10:21:38,831.01,10.90,1.09,161.42,10
10:21:39,832.00,11.70,1.17,161.41,10
10:21:40,833.04,12.00,1.20,147.34,10
10:21:41,834.02,11.40,1.14,147.31,10
10:21:42,835.03,18.30,1.83,147.31,10
10:21:43,836.04,22.10,2.21,147.31,10
10:21:44,837.05,20.70,2.07,147.31,10
10:21:45,838.05,20.00,2.00,147.36,10
10:21:46,839.05,20.10,2.01,147.36,10
10:21:47,840.04,26.50,2.65,147.31,10
10:21:48,841.00,26.60,2.66,147.33,10
10:21:49,842.03,24.30,2.43,147.34,10
10:21:50,843.04,24.70,2.47,147.34,10
10:21:51,844.00,22.90,2.29,147.34,10
10:21:52,845.02,23.00,2.30,147.34,10
10:21:53,846.02,24.90,2.49,147.34,10
10:21:54,847.02,26.40,2.64,147.34,10
10:21:55,848.02,21.90,2.19,147.34,10
10:21:56,849.05,19.60,1.96,147.34,10
10:21:57,850.05,20.40,2.04,147.34,10
10:21:58,851.00,18.70,1.87,147.34,10
10:21:59,852.05,20.20,2.02,147.34,10
10:22:00,853.02,22.60,2.26,147.36,10
10:22:01,854.04,24.00,2.40,147.36,10
10:22:02,855.05,24.40,2.44,161.64,15
10:22:03,856.04,16.10,1.61,161.72,15
10:22:04,857.04,15.20,1.52,161.72,15
10:22:05,858.02,21.70,2.17,161.72,15
10:22:06,859.04,19.60,1.96,161.72,15
10:22:07,860.00,18.30,1.83,161.72,15
10:22:08,861.02,27.20,2.72,161.72,15
10:22:09,862.04,18.50,1.85,161.72,15
10:22:10,863.05,12.80,1.28,161.72,15
10:22:11,864.01,14.20,1.42,161.72,15
10:22:12,865.04,20.50,2.05,161.72,15
10:22:13,866.05,12.00,1.20,161.72,15
10:22:14,867.06,10.80,1.08,161.72,15
10:22:15,868.04,11.40,1.14,161.72,15
10:22:16,869.02,11.70,1.17,161.72,15
10:22:17,870.00,11.70,1.17,161.72,15
10:22:18,871.05,12.50,1.25,161.70,15
10:22:19,872.00,20.50,2.05,161.72,15
10:22:20,873.03,21.20,2.12,161.58,15
10:22:21,874.05,20.20,2.02,161.58,15
10:22:22,875.01,20.20,2.02,161.58,15
10:22:23,876.02,21.90,2.19,161.58,15
10:22:24,877.04,23.50,2.35,161.58,15
10:22:25,878.02,22.30,2.23,161.58,15
10:22:26,879.00,21.60,2.16,161.58,15
10:22:27,880.03,18.80,1.88,161.58,15
10:22:28,881.04,21.10,2.11,161.58,15
10:22:29,882.02,19.60,1.96,161.58,15
10:22:30,883.06,20.60,2.06,161.58,15
10:22:31,884.05,20.70,2.07,161.58,15
10:22:32,885.02,20.10,2.01,161.58,15
10:22:33,886.05,20.10,2.01,161.50,10
10:22:34,887.06,20.60,2.06,161.50,10
10:22:35,888.03,19.80,1.98,161.50,10
10:22:36,889.04,23.30,2.33,161.50,10
10:22:37,890.05,21.40,2.14,161.50,10
10:22:38,891.05,22.20,2.22,161.50,10
10:22:39,892.01,21.00,2.10,163.33,10
10:22:40,893.03,29.20,2.92,163.67,11
10:22:41,894.03,23.90,2.39,163.69,11
10:22:42,895.05,23.90,2.39,163.69,11
10:22:43,896.00,24.90,2.49,163.75,11
10:22:44,897.01,24.40,2.44,163.81,11
10:22:45,898.05,23.40,2.34,168.98,16
10:22:46,899.02,23.90,2.39,169.17,16
10:22:47,900.03,24.90,2.49,169.20,16
10:22:48,901.00,22.90,2.29,169.20,16
10:22:49,902.02,24.30,2.43,169.50,16
10:22:50,903.05,28.10,2.81,169.50,16
10:22:51,904.02,30.90,3.09,169.52,16
10:22:52,905.02,26.60,2.66,169.50,16
10:22:53,906.04,28.80,2.88,169.52,16
10:22:54,907.01,28.50,2.85,169.52,16
10:22:55,908.02,23.60,2.36,169.52,16
10:22:56,909.03,24.40,2.44,169.53,16
10:22:57,910.05,24.30,2.43,169.52,16
10:22:58,911.02,23.00,2.30,169.55,16
10:22:59,912.03,29.80,2.98,169.53,16
10:23:00,913.05,28.70,2.87,169.56,16
10:23:01,914.01,30.10,3.01,169.56,16
10:23:02,915.02,31.00,3.10,169.56,16
10:23:03,916.03,26.90,2.69,169.55,16
10:23:04,917.05,28.60,2.86,169.55,16
10:23:05,918.00,24.80,2.48,169.56,16
10:23:06,919.03,24.90,2.49,169.55,16
10:23:07,920.05,24.50,2.45,169.55,16
10:23:08,921.01,23.60,2.36,169.55,16
10:23:09,922.02,24.10,2.41,169.55,16
10:23:10,923.05,26.00,2.60,169.56,16
10:23:11,924.01,25.00,2.50,169.55,16
10:23:12,925.04,25.50,2.55,169.56,16
10:23:13,926.05,26.90,2.69,169.56,16
10:23:14,927.01,22.70,2.27,169.55,16
10:23:15,928.03,28.90,2.89,169.55,16
10:23:16,929.05,26.50,2.65,169.47,11
10:23:17,930.02,26.00,2.60,169.48,11
10:23:18,931.04,27.40,2.74,169.47,11
10:23:19,932.01,26.00,2.60,169.47,11
10:23:20,933.04,21.80,2.18,169.47,11
10:23:21,934.02,25.00,2.50,169.48,11
10:23:22,935.04,24.80,2.48,169.48,11
10:23:23,936.01,20.20,2.02,169.47,11
10:23:24,937.03,21.60,2.16,169.47,11
10:23:25,938.04,23.40,2.34,169.47,11
10:23:26,939.00,27.40,2.74,169.47,11
10:23:27,940.03,25.30,2.53,169.47,11
10:23:28,941.04,26.50,2.65,169.48,11
10:23:29,942.04,27.20,2.72,169.47,11
10:23:30,943.01,22.30,2.23,169.47,11
10:23:31,944.02,20.80,2.08,169.48,11
10:23:32,945.02,24.20,2.42,169.47,11
10:23:33,946.03,23.90,2.39,169.47,11
10:23:34,947.03,24.80,2.48,169.47,11
10:23:35,948.05,21.30,2.13,169.55,16
10:23:36,949.01,26.50,2.65,169.55,16
10:23:37,950.01,27.10,2.71,169.55,16
10:23:38,951.02,27.90,2.79,169.55,16
10:23:39,952.02,29.20,2.92,169.56,16
10:23:40,953.03,29.70,2.97,169.55,16
10:23:41,954.04,28.70,2.87,169.56,16
10:23:42,955.01,27.40,2.74,169.56,16
10:23:43,956.01,28.00,2.80,169.55,16
10:23:44,957.01,28.60,2.86,169.55,16
10:23:45,958.02,28.40,2.84,169.55,16
10:23:46,959.04,27.90,2.79,169.55,16
10:23:47,960.00,25.30,2.53,169.56,16
10:23:48,961.02,25.70,2.57,169.59,16
10:23:49,962.03,24.40,2.44,169.59,16
10:23:50,963.05,25.70,2.57,169.59,16
10:23:51,964.01,25.20,2.52,169.59,16
10:23:52,965.02,25.60,2.56,169.59,16
10:23:53,966.04,25.70,2.57,169.59,16
10:23:54,967.05,25.40,2.54,169.58,16
10:23:55,968.04,28.80,2.88,169.58,16
10:23:56,969.00,28.70,2.87,169.59,16
10:23:57,970.03,24.80,2.48,169.56,16
10:23:58,971.05,26.60,2.66,169.58,16
10:23:59,972.02,25.00,2.50,169.58,16
10:24:00,973.02,27.70,2.77,169.58,16
10:24:01,974.03,26.30,2.63,169.58,16
10:24:02,975.00,25.60,2.56,169.58,16
10:24:03,976.01,24.10,2.41,169.56,16
10:24:04,977.03,25.10,2.51,169.56,16
10:24:05,978.04,24.10,2.41,169.58,16
10:24:06,979.05,24.40,2.44,169.50,11
10:24:07,980.01,27.00,2.70,169.48,11
10:24:08,981.03,27.20,2.72,169.48,11
10:24:09,982.03,25.40,2.54,169.50,11
10:24:10,983.01,24.30,2.43,169.48,11
10:24:11,984.03,24.90,2.49,169.48,11
10:24:12,985.05,24.00,2.40,169.48,11
10:24:13,986.02,24.50,2.45,169.50,11
10:24:14,987.02,24.60,2.46,169.50,11
10:24:15,988.02,23.80,2.38,169.50,11
10:24:16,989.03,26.80,2.68,169.48,11
10:24:17,990.03,27.00,2.70,169.48,11
10:24:18,991.00,27.90,2.79,169.50,11
10:24:19,992.00,24.70,2.47,169.50,11
10:24:20,993.00,24.30,2.43,169.50,11
10:24:21,994.01,24.00,2.40,169.48,11
10:24:22,995.02,25.20,2.52,169.50,11
10:24:23,996.02,23.60,2.36,169.50,11
10:24:24,997.04,24.30,2.43,169.48,11
10:24:25,998.05,23.80,2.38,169.50,11
10:24:26,999.00,25.20,2.52,169.50,11
10:24:27,1000.03,25.70,2.57,169.48,11
10:24:28,1001.04,27.90,2.79,169.48,11
10:24:29,1002.01,26.50,2.65,169.50,11
10:24:30,1003.04,27.80,2.78,169.50,11
10:24:31,1004.00,27.20,2.72,169.48,11
10:24:32,1005.02,27.80,2.78,169.48,11
10:24:33,1006.05,27.50,2.75,169.48,11
10:24:34,1007.01,28.00,2.80,169.48,11
10:24:35,1008.03,25.80,2.58,169.48,11
10:24:36,1009.04,25.10,2.51,169.48,11
10:24:37,1010.04,24.50,2.45,169.50,11
10:24:38,1011.01,25.90,2.59,169.48,11
10:24:39,1012.02,24.00,2.40,169.48,11
10:24:40,1013.05,23.50,2.35,169.50,11
10:24:41,1014.01,23.30,2.33,169.50,11
10:24:42,1015.01,27.90,2.79,169.48,11
10:24:43,1016.05,27.00,2.70,169.48,11
10:24:44,1017.05,26.70,2.67,169.48,11
10:24:45,1018.02,24.80,2.48,169.48,11
10:24:46,1019.04,25.80,2.58,169.48,11
10:24:47,1020.00,25.40,2.54,169.50,11
10:24:48,1021.01,25.20,2.52,169.48,11
10:24:49,1022.01,24.50,2.45,169.48,11
10:24:50,1023.04,24.80,2.48,169.48,11
10:24:51,1024.00,22.20,2.22,169.50,11
10:24:52,1025.01,23.30,2.33,169.48,11
10:24:53,1026.02,21.80,2.18,169.48,11
10:24:54,1027.04,23.30,2.33,169.48,11
10:24:55,1028.05,23.30,2.33,169.50,11
10:24:56,1029.00,24.20,2.42,169.50,11
10:24:57,1030.03,25.90,2.59,169.48,11
10:24:58,1031.04,27.30,2.73,169.50,11
10:24:59,1032.05,27.40,2.74,169.48,11
10:25:00,1033.01,24.80,2.48,169.48,11
10:25:01,1034.01,28.00,2.80,169.50,11
10:25:02,1035.02,25.40,2.54,169.50,11
10:25:03,1036.04,24.30,2.43,169.50,11
10:25:04,1037.00,24.20,2.42,169.50,11
10:25:05,1038.03,23.80,2.38,169.48,11
10:25:06,1039.04,24.60,2.46,169.48,11
10:25:07,1040.00,25.60,2.56,169.48,11
10:25:08,1041.02,24.40,2.44,169.50,11
10:25:09,1042.02,24.10,2.41,169.48,11
10:25:10,1043.03,23.90,2.39,169.50,11
10:25:11,1044.05,23.50,2.35,169.48,11
10:25:12,1045.05,25.50,2.55,169.48,11
10:25:13,1046.00,24.60,2.46,169.50,11
10:25:14,1047.02,25.00,2.50,169.48,11
10:25:15,1048.03,27.10,2.71,169.48,11
10:25:16,1049.04,27.40,2.74,169.48,11
10:25:17,1050.05,27.00,2.70,169.50,11
10:25:18,1051.02,24.40,2.44,169.48,11
10:25:19,1052.04,24.80,2.48,169.50,11
10:25:20,1053.01,25.70,2.57,169.50,11
10:25:21,1054.02,24.40,2.44,169.50,11
10:25:22,1055.03,25.60,2.56,169.48,11
10:25:23,1056.03,27.60,2.76,169.48,11
10:25:24,1057.03,28.70,2.87,169.48,11
10:25:25,1058.05,29.20,2.92,169.48,11
10:25:26,1059.04,29.50,2.95,169.48,11
10:25:27,1060.01,28.60,2.86,169.48,11
10:25:28,1061.01,30.00,3.00,169.48,11
10:25:29,1062.02,29.10,2.91,169.48,11
10:25:30,1063.04,26.70,2.67,169.48,11
10:25:31,1064.05,21.70,2.17,169.50,11
10:25:32,1065.01,24.70,2.47,169.48,11
10:25:33,1066.02,24.20,2.42,169.48,11
10:25:34,1067.03,24.40,2.44,169.48,11
10:25:35,1068.03,26.70,2.67,169.48,11
10:25:36,1069.03,27.10,2.71,169.48,11
10:25:37,1070.05,27.60,2.76,169.48,11
10:25:38,1071.02,27.60,2.76,169.48,11
10:25:39,1072.05,26.10,2.61,169.48,11
10:25:40,1073.02,26.20,2.62,169.50,11
10:25:41,1074.04,24.40,2.44,169.50,11
10:25:42,1075.04,25.60,2.56,169.48,11
10:25:43,1076.01,25.40,2.54,169.50,11
10:25:44,1077.00,21.90,2.19,169.48,11
10:25:45,1078.02,21.60,2.16,169.48,11
10:25:46,1079.02,23.10,2.31,169.48,11
10:25:47,1080.03,22.90,2.29,169.50,11
10:25:48,1081.05,25.30,2.53,169.50,11
10:25:49,1082.05,23.40,2.34,169.50,11
10:25:50,1083.01,24.00,2.40,169.50,11
10:25:51,1084.02,22.70,2.27,169.50,11
10:25:52,1085.00,23.60,2.36,169.50,11
10:25:53,1086.03,21.70,2.17,169.50,11
10:25:54,1087.05,21.20,2.12,169.50,11
10:25:55,1088.00,18.20,1.82,169.50,11
10:25:56,1089.03,20.70,2.07,169.45,10
10:25:57,1090.04,21.90,2.19,169.45,10
10:25:58,1091.05,21.20,2.12,169.41,9
10:25:59,1092.01,20.90,2.09,169.41,9
10:26:00,1093.04,21.60,2.16,169.41,9
10:26:01,1094.00,13.70,1.37,169.48,14
10:26:02,1095.06,23.30,2.33,169.48,14
10:26:03,1096.04,23.60,2.36,169.48,14
10:26:04,1097.01,23.00,2.30,169.48,14
10:26:05,1098.02,22.80,2.28,169.48,14
10:26:06,1099.02,21.40,2.14,169.48,14
10:26:07,1100.01,21.40,2.14,169.48,14
10:26:08,1101.03,20.40,2.04,169.48,14
10:26:09,1102.00,21.10,2.11,169.48,14
10:26:10,1103.02,22.10,2.21,169.45,13
10:26:11,1104.03,20.00,2.00,169.45,13
10:26:12,1105.04,19.60,1.96,169.45,13
10:26:13,1106.01,21.30,2.13,169.45,13
10:26:14,1107.03,21.40,2.14,169.45,13
10:26:15,1108.02,20.70,2.07,169.45,13
10:26:16,1109.04,24.80,2.48,169.50,13
10:26:17,1110.01,23.80,2.38,169.50,13
10:26:18,1111.03,24.40,2.44,169.50,13
10:26:19,1112.00,23.30,2.33,169.50,13
10:26:20,1113.01,21.80,2.18,169.50,13
10:26:21,1114.02,21.10,2.11,169.50,13
10:26:22,1115.02,20.00,2.00,169.50,13
10:26:23,1116.04,21.10,2.11,169.50,13
10:26:24,1117.01,21.10,2.11,169.50,13
10:26:25,1118.01,21.90,2.19,169.50,13
10:26:26,1119.02,21.60,2.16,169.45,12
10:26:27,1120.00,22.00,2.20,169.45,13
10:26:28,1121.00,21.20,2.12,169.45,13
10:26:29,1122.04,21.10,2.11,169.47,13
10:26:30,1123.05,24.90,2.49,169.50,13
10:26:31,1124.00,23.20,2.32,169.42,8
10:26:32,1125.02,21.80,2.18,169.42,8
10:26:33,1126.03,22.00,2.20,169.42,8
10:26:34,1127.03,21.40,2.14,169.42,8
10:26:35,1128.04,20.50,2.05,169.42,8
10:26:36,1129.03,21.10,2.11,169.42,8
10:26:37,1130.05,23.10,2.31,169.42,9
10:26:38,1131.03,20.50,2.05,169.42,9
10:26:39,1132.04,20.90,2.09,169.42,9
10:26:40,1133.00,21.40,2.14,169.42,9
10:26:41,1134.04,20.90,2.09,169.42,9
10:26:42,1135.01,19.80,1.98,169.44,9
10:26:43,1136.03,22.50,2.25,169.59,10
10:26:44,1137.02,27.90,2.79,169.61,10
10:26:45,1138.03,27.60,2.76,169.59,10
10:26:46,1139.05,26.20,2.62,169.61,10
10:26:47,1140.05,27.60,2.76,169.61,10
10:26:48,1141.02,30.60,3.06,169.59,10
10:26:49,1142.04,29.00,2.90,169.61,10
10:26:50,1143.01,27.90,2.79,169.59,10
10:26:51,1144.03,28.30,2.83,169.59,10
10:26:52,1145.04,23.60,2.36,169.59,10
10:26:53,1146.00,28.20,2.82,169.61,10
10:26:54,1147.02,29.70,2.97,169.61,10
10:26:55,1148.04,21.20,2.12,169.61,10
10:26:56,1149.01,8.30,0.83,169.59,10
10:26:57,1150.02,23.60,2.36,169.61,15
10:26:58,1151.03,21.10,2.11,170.34,15
10:26:59,1152.00,18.50,1.85,169.80,15
10:27:00,1153.02,19.30,1.93,169.80,15
10:27:01,1154.05,23.40,2.34,169.80,15
10:27:02,1155.01,16.10,1.61,169.56,15
10:27:03,1156.02,21.80,2.18,169.56,15
10:27:04,1157.04,26.20,2.62,169.58,15
10:27:05,1158.00,25.00,2.50,166.58,15
10:27:06,1159.01,35.00,3.50,166.69,15
10:27:07,1160.02,39.20,3.92,167.00,15
10:27:08,1161.04,37.10,3.71,167.00,15
10:27:09,1162.00,34.50,3.45,167.00,15
10:27:10,1163.02,36.40,3.64,167.00,15
10:27:11,1164.03,33.30,3.33,167.00,15
10:27:12,1165.05,31.90,3.19,167.00,15
10:27:13,1166.01,31.50,3.15,167.02,15
10:27:14,1167.02,35.70,3.57,167.02,15
10:27:15,1168.03,32.90,3.29,167.02,15
10:27:16,1169.04,34.50,3.45,167.02,15
10:27:17,1170.01,33.60,3.36,167.02,15
10:27:18,1171.03,33.50,3.35,167.34,15
10:27:19,1172.04,32.50,3.25,167.34,15
10:27:20,1173.01,38.30,3.83,167.86,15
10:27:21,1174.02,40.40,4.04,167.86,15
10:27:22,1175.04,41.50,4.15,167.88,15
10:27:23,1176.04,35.80,3.58,169.61,15
10:27:24,1177.05,38.60,3.86,169.61,15
10:27:25,1178.02,36.60,3.66,169.61,15
10:27:26,1179.05,34.60,3.46,169.61,15
10:27:27,1180.00,35.00,3.50,169.61,15
10:27:28,1181.03,31.80,3.18,169.61,15
10:27:29,1182.04,30.00,3.00,169.61,15
10:27:30,1183.00,28.90,2.89,169.55,10
10:27:31,1184.02,28.90,2.89,169.53,10
10:27:32,1185.04,30.20,3.02,169.53,10
10:27:33,1186.05,28.70,2.87,169.53,10
10:27:34,1187.00,37.60,3.76,175.73,15
10:27:35,1188.01,28.90,2.89,169.73,15
10:27:36,1189.04,30.90,3.09,169.73,15
10:27:37,1190.01,30.50,3.05,169.73,15
10:27:38,1191.03,32.00,3.20,169.73,15
10:27:39,1192.05,34.50,3.45,169.75,15
10:27:40,1193.00,30.40,3.04,169.75,15
10:27:41,1194.02,26.60,2.66,169.75,15
10:27:42,1195.05,26.90,2.69,169.73,15
10:27:43,1196.05,25.00,2.50,169.75,15
10:27:44,1197.01,29.60,2.96,169.73,15
10:27:45,1198.04,33.20,3.32,169.73,15
10:27:46,1199.05,30.80,3.08,169.73,15
10:27:47,1200.01,30.90,3.09,169.73,15
10:27:48,1201.02,29.40,2.94,169.73,15
10:27:49,1202.03,31.00,3.10,169.73,15
10:27:50,1203.00,30.70,3.07,169.73,15
10:27:51,1204.01,30.70,3.07,169.73,15
10:27:52,1205.04,31.40,3.14,169.73,15
10:27:53,1206.05,34.50,3.45,175.97,16
10:27:54,1207.02,33.20,3.32,175.98,16
10:27:55,1208.03,37.20,3.72,176.05,16
10:27:56,1209.04,32.70,3.27,176.06,16
10:27:57,1210.00,31.20,3.12,176.05,16
